uniprot_id|ensembl_gene_id|ensembl_transcript_id|ensembl_translation_id
C9J5P6|ENSG00000089250|ENST00000344089|ENSP00000339862
Q02108|ENSG00000164116|ENST00000506455|ENSP00000424361
Q02108|ENSG00000164116|ENST00000511108|ENSP00000421493
Q02108|ENSG00000164116|ENST00000455639|ENSP00000412201
Q02108|ENSG00000164116|ENST00000296518|ENSP00000296518
Q02108|ENSG00000164116|ENST00000513574|ENSP00000426040
E7EUT5|ENSG00000111640|ENST00000396856|ENSP00000380065
A0A1W2PR55|ENSG00000026508|ENST00000639002|ENSP00000492449
O60341|ENSG00000004487|ENST00000356634|ENSP00000349049
C9J826|ENSG00000173801|ENST00000420370|ENSP00000411449
O00186|ENSG00000116266|ENST00000370008|ENSP00000359025
M0QZY3|ENSG00000196218|ENST00000596431|ENSP00000470848
P98177|ENSG00000184481|ENST00000374259|ENSP00000363377
I3L0K7|ENSG00000126602|ENST00000575671|ENSP00000458166
M0QXB1|ENSG00000079435|ENST00000601189|ENSP00000469030
A0A0G2JLI8|ENSG00000131095|ENST00000593179|ENSP00000467106
C0KTE2|ENSG00000196092|ENST00000524340|ENSP00000429404
C9J1J0|ENSG00000164742|ENST00000432715|ENSP00000392721
C9J1J0|ENSG00000164742|ENST00000621543|ENSP00000479770
A0A0G2JQZ3|ENSG00000281861|ENST00000626862|ENSP00000486297
A0A0G2JQZ3|ENSG00000281861|ENST00000628307|ENSP00000486364
A0A0C4DGQ0|ENSG00000115266|ENST00000590469|ENSP00000467073
A6NJE6|ENSG00000130066|ENST00000379251|ENSP00000368553
D6RAF6|ENSG00000163743|ENST00000504085|ENSP00000421958
P30411|ENSG00000168398|ENST00000554311|ENSP00000450482
B0QY07|ENSG00000100368|ENST00000421539|ENSP00000393585
A0A0G2JLC6|ENSG00000262795|ENST00000572016|ENSP00000459355
A0A2R8Y4U4|ENSG00000027697|ENST00000646898|ENSP00000494069
A0A2R8Y4U4|ENSG00000027697|ENST00000646036|ENSP00000496387
E9PKU2|ENSG00000110324|ENST00000526544|ENSP00000435317
A0A494C1C4|ENSG00000131724|ENST00000652600|ENSP00000498980
Q9HBE5|ENSG00000103522|ENST00000337929|ENSP00000338010
Q9HBE5|ENSG00000103522|ENST00000564089|ENSP00000456707
Q9HBE5|ENSG00000103522|ENST00000395754|ENSP00000379103
B0QYC0|ENSG00000100385|ENST00000453962|ENSP00000403731
A0A0G2JLA1|ENSG00000077238|ENST00000561742|ENSP00000454725
A0A494BZU0|ENSG00000134352|ENST00000651614|ENSP00000498224
H0Y8W9|ENSG00000145623|ENST00000508882|ENSP00000422372
Q5T4P3|ENSG00000117461|ENST00000425892|ENSP00000416647
C9JSX3|ENSG00000100462|ENST00000421938|ENSP00000409482
A6NMU3|ENSG00000136738|ENST00000377500|ENSP00000366721
A0A2R8Y693|ENSG00000138378|ENST00000647167|ENSP00000495153
A0A1W2PNW1|ENSG00000166888|ENST00000640254|ENSP00000491116
A0A0J9YXF5|ENSG00000282076|ENST00000632153|ENSP00000488381
A0A0J9YXF5|ENSG00000282076|ENST00000632981|ENSP00000488783
A0A087X016|ENSG00000160999|ENST00000617975|ENSP00000483034
A0A087X2B2|ENSG00000110330|ENST00000621637|ENSP00000484838
C9JCY1|ENSG00000145087|ENST00000492541|ENSP00000420666
Q9UMX1|ENSG00000107882|ENST00000369902|ENSP00000358918
Q8N0X7|ENSG00000133104|ENST00000438666|ENSP00000406061
Q8N0X7|ENSG00000133104|ENST00000494062|ENSP00000473599
Q8N0X7|ENSG00000133104|ENST00000451493|ENSP00000414147
Q8N0X7|ENSG00000133104|ENST00000355182|ENSP00000347314
Q8N0X7|ENSG00000133104|ENST00000650221|ENSP00000497209
F5GX23|ENSG00000110801|ENST00000543699|ENSP00000440500
H0Y566|ENSG00000136636|ENST00000448333|ENSP00000396726
A0A087WV74|ENSG00000070371|ENST00000622493|ENSP00000479237
Q7L9L4|ENSG00000173542|ENST00000309395|ENSP00000310189
E5RG99|ENSG00000104419|ENST00000518480|ENSP00000428802
A0A087WV22|ENSG00000147403|ENST00000618723|ENSP00000479103
M0QX61|ENSG00000105369|ENST00000597454|ENSP00000468922
A6NCQ8|ENSG00000158869|ENST00000367992|ENSP00000356971
E7EVW7|ENSG00000180353|ENST00000428394|ENSP00000387645
H0Y5Q9|ENSG00000168918|ENST00000415617|ENSP00000397421
H0Y5Q9|ENSG00000281614|ENST00000627169|ENSP00000487535
F5GZ00|ENSG00000110931|ENST00000545538|ENSP00000441352
Q13753|ENSG00000058085|ENST00000264144|ENSP00000264144
B7Z7Y1|ENSG00000158987|ENST00000515170|ENSP00000425772
H0Y2V7|ENSG00000101004|ENST00000336104|ENSP00000338621
P20393|ENSG00000126368|ENST00000246672|ENSP00000246672
Q9BYV8|ENSG00000106477|ENST00000223208|ENSP00000223208
Q8WXD9|ENSG00000167971|ENST00000343516|ENSP00000345436
O95863|ENSG00000124216|ENST00000244050|ENSP00000244050
B0QYF0|ENSG00000128298|ENST00000428572|ENSP00000410074
Q7Z589|ENSG00000158636|ENST00000334736|ENSP00000334130
Q7Z589|ENSG00000158636|ENST00000529032|ENSP00000432327
A0A1W2PRX7|ENSG00000137752|ENST00000640184|ENSP00000492493
A0A087WWY3|ENSG00000196924|ENST00000610817|ENSP00000480593
A0A3B3ISR3|ENSG00000197386|ENST00000649131|ENSP00000497424
Q9NPB6|ENSG00000102981|ENST00000219255|ENSP00000219255
H7C1M2|ENSG00000159140|ENST00000436227|ENSP00000400985
B7WNQ9|ENSG00000102145|ENST00000376665|ENSP00000365853
H0YKR9|ENSG00000137841|ENST00000559671|ENSP00000452916
A0A494C028|ENSG00000124795|ENST00000651992|ENSP00000498320
Q99500|ENSG00000213694|ENST00000358157|ENSP00000350878
Q99500|ENSG00000213694|ENST00000375846|ENSP00000365006
A0A0C4DH86|ENSG00000174437|ENST00000553144|ENSP00000450407
A0A0C4DH22|ENSG00000088367|ENST00000373946|ENSP00000363057
A0A0C4DH22|ENSG00000088367|ENST00000373941|ENSP00000363052
Q13972|ENSG00000058335|ENST00000419573|ENSP00000405963
A0A0J9YWA6|ENSG00000282013|ENST00000633744|ENSP00000488444
A0A0J9YWA6|ENSG00000282013|ENST00000632337|ENSP00000487768
A0A0J9YWA6|ENSG00000282013|ENST00000633184|ENSP00000487877
A0A0A0MSW0|ENSG00000127481|ENST00000417040|ENSP00000404897
Q13546|ENSG00000137275|ENST00000259808|ENSP00000259808
Q13546|ENSG00000137275|ENST00000380409|ENSP00000369773
Q8NC51|ENSG00000142864|ENST00000370995|ENSP00000360034
O94776|ENSG00000149480|ENST00000278823|ENSP00000278823
O60942|ENSG00000111880|ENST00000369485|ENSP00000358497
Q9Y4K3|ENSG00000175104|ENST00000348124|ENSP00000337853
Q9Y4K3|ENSG00000175104|ENST00000526995|ENSP00000433623
G5E972|ENSG00000120802|ENST00000343315|ENSP00000340251
C9J8M6|ENSG00000166508|ENST00000425308|ENSP00000411295
Q5T6F0|ENSG00000198876|ENST00000361264|ENSP00000355114
A6NGE4|ENSG00000226372|ENST00000441525|ENSP00000405222
C9J8P9|ENSG00000122705|ENST00000466396|ENSP00000417698
A8MT20|ENSG00000168959|ENST00000393294|ENSP00000376972
A0A087WUD2|ENSG00000111859|ENST00000620854|ENSP00000478563
A8MZ36|ENSG00000214860|ENST00000399134|ENSP00000382086
A8MZ36|ENSG00000284166|ENST00000640722|ENSP00000492399
A0PJW8|ENSG00000163331|ENST00000309950|ENSP00000309538
Q8TF42|ENSG00000154127|ENST00000284273|ENSP00000284273
A0A1X7SBR1|ENSG00000163637|ENST00000295902|ENSP00000295902
B0QZE6|ENSG00000143379|ENST00000448029|ENSP00000409379
A0A0B4J2D5|ENSG00000280071|ENST00000620528|ENSP00000480313
A0A087X122|ENSG00000131051|ENST00000476806|ENSP00000483837
Q9Y3E7|ENSG00000115561|ENST00000263856|ENSP00000263856
F8WBY5|ENSG00000206262|ENST00000470680|ENSP00000418272
P32245|ENSG00000166603|ENST00000299766|ENSP00000299766
H0YDD8|ENSG00000177600|ENST00000530398|ENSP00000433443
A0A2R8Y6A3|ENSG00000198467|ENST00000644325|ENSP00000495075
H0YAL2|ENSG00000071539|ENST00000513435|ENSP00000427528
C9JIG9|ENSG00000172939|ENST00000446845|ENSP00000415851
B7ZBC8|ENSG00000186625|ENST00000444282|ENSP00000390322
A0A3B3IRQ7|ENSG00000163956|ENST00000648517|ENSP00000496947
F8VU63|ENSG00000153233|ENST00000551219|ENSP00000448049
B4DGW9|ENSG00000116983|ENST00000612703|ENSP00000484070
A6NK89|ENSG00000189431|ENST00000529419|ENSP00000485526
E9PQK6|ENSG00000166181|ENST00000534695|ENSP00000436189
E9PM92|ENSG00000110696|ENST00000528634|ENSP00000431237
A0A024RDB2|ENSG00000138757|ENST00000357854|ENSP00000350518
A0A024R3U9|ENSG00000168118|ENST00000366690|ENSP00000355651
E5RK06|ENSG00000197892|ENST00000523968|ENSP00000431006
F5GXD8|ENSG00000168439|ENST00000536973|ENSP00000441036
J3KSW3|ENSG00000108671|ENST00000578213|ENSP00000462683
A0A3B3IRH7|ENSG00000158683|ENST00000648482|ENSP00000496786
A0A3B3IS78|ENSG00000073734|ENST00000649448|ENSP00000497165
A0A1B0GXA9|ENSG00000115170|ENST00000440523|ENSP00000401189
A0A087WYA8|ENSG00000188559|ENST00000620717|ENSP00000481660
A0A087WTW5|ENSG00000118412|ENST00000551025|ENSP00000478179
A0A087WTW5|ENSG00000288475|ENST00000673299|ENSP00000500436
Q9UK05|ENSG00000263761|ENST00000581492|ENSP00000463051
Q7Z434|ENSG00000088888|ENST00000428216|ENSP00000401980
H0Y4W4|ENSG00000146232|ENST00000443607|ENSP00000394658
D3YTA9|ENSG00000221823|ENST00000409752|ENSP00000387216
A0A1W2PQ43|ENSG00000029363|ENST00000640069|ENSP00000491530
O15399|ENSG00000105464|ENST00000263269|ENSP00000263269
A0A087WYT3|ENSG00000110958|ENST00000614328|ENSP00000482075
A0A096LNQ7|ENSG00000225830|ENST00000624341|ENSP00000485163
A0A087WZ56|ENSG00000271447|ENST00000615317|ENSP00000482385
A6NL76|ENSG00000143632|ENST00000366683|ENSP00000355644
F8W754|ENSG00000173267|ENST00000348795|ENSP00000344658
A0A0A0MSU3|ENSG00000178966|ENST00000445877|ENSP00000402433
B5MCC4|ENSG00000172059|ENST00000401510|ENSP00000386058
A0A024R2K1|ENSG00000144566|ENST00000273047|ENSP00000273047
F2Z2K0|ENSG00000088833|ENST00000381653|ENSP00000434067
F8WBP7|ENSG00000153201|ENST00000425282|ENSP00000398970
F8WBP7|ENSG00000153201|ENST00000629728|ENSP00000485979
K7EPL2|ENSG00000126261|ENST00000590048|ENSP00000467433
K7EKR2|ENSG00000095585|ENST00000495266|ENSP00000465741
A0AVK6|ENSG00000129173|ENST00000250024|ENSP00000250024
A0AVK6|ENSG00000129173|ENST00000620009|ENSP00000481103
A0AVK6|ENSG00000129173|ENST00000527884|ENSP00000434199
A0A0A0MTP6|ENSG00000165458|ENST00000541756|ENSP00000446360
A0A087WUJ3|ENSG00000086300|ENST00000619420|ENSP00000478710
P16410|ENSG00000163599|ENST00000648405|ENSP00000497102
C9JKX7|ENSG00000113161|ENST00000442032|ENSP00000409100
P07498|ENSG00000171209|ENST00000304954|ENSP00000304822
C9JM50|ENSG00000171345|ENST00000455635|ENSP00000408759
C9J7U7|ENSG00000086232|ENST00000446699|ENSP00000397590
F5H8D5|ENSG00000187741|ENST00000534992|ENSP00000443675
A0A087WW44|ENSG00000158169|ENST00000490972|ENSP00000479931
A0A3B3IRK8|ENSG00000115267|ENST00000648433|ENSP00000496816
P01574|ENSG00000171855|ENST00000380232|ENSP00000369581
F8VP94|ENSG00000139546|ENST00000550147|ENSP00000450320
A0A3B3IU72|ENSG00000188037|ENST00000650516|ENSP00000498052
E5RFH1|ENSG00000104689|ENST00000524158|ENSP00000428884
J3KSX3|ENSG00000141052|ENST00000579237|ENSP00000462694
H7C445|ENSG00000184408|ENST00000425288|ENSP00000415463
B1AMU3|ENSG00000171311|ENST00000370885|ENSP00000359922
E5RIG9|ENSG00000147443|ENST00000518197|ENSP00000430729
A0A087X243|ENSG00000084207|ENST00000495996|ENSP00000484686
C9IZ80|ENSG00000082153|ENST00000410110|ENSP00000387086
A0A087X278|ENSG00000123836|ENST00000464777|ENSP00000484769
A0A0D9SEJ2|ENSG00000114062|ENST00000628890|ENSP00000485732
F5H478|ENSG00000161526|ENST00000542343|ENSP00000446117
I3L1U9|ENSG00000184009|ENST00000575659|ENSP00000459119
I3L1U9|ENSG00000184009|ENST00000575994|ENSP00000460464
F8VZJ5|ENSG00000174233|ENST00000548820|ENSP00000447702
I3L300|ENSG00000162104|ENST00000576936|ENSP00000460066
B7Z7E1|ENSG00000130176|ENST00000592923|ENSP00000468259
B7Z7E1|ENSG00000130176|ENST00000535659|ENSP00000442031
A0A087WV51|ENSG00000064666|ENST00000562015|ENSP00000479188
P25101|ENSG00000151617|ENST00000324300|ENSP00000315011
P25101|ENSG00000151617|ENST00000651419|ENSP00000498969
C9J2Y7|ENSG00000146535|ENST00000447791|ENSP00000391462
H0Y5Z0|ENSG00000134460|ENST00000447847|ENSP00000402024
P01042|ENSG00000113889|ENST00000644859|ENSP00000493985
P49006|ENSG00000175130|ENST00000329421|ENSP00000362638
A0A0R4J2E8|ENSG00000280987|ENST00000509990|ENSP00000423533
A0A0R4J2E8|ENSG00000280987|ENST00000361059|ENSP00000354346
A0A0R4J2E8|ENSG00000015479|ENST00000394805|ENSP00000378284
A0A0R4J2E8|ENSG00000015479|ENST00000618441|ENSP00000482895
B1AH99|ENSG00000100345|ENST00000456729|ENSP00000414852
A0A0A0MSP3|ENSG00000163110|ENST00000437932|ENSP00000398469
F8W835|ENSG00000135406|ENST00000451891|ENSP00000408897
J3QRA3|ENSG00000109062|ENST00000581356|ENSP00000464117
A0A3B3ISI9|ENSG00000196689|ENST00000650505|ENSP00000497337
C9JI87|ENSG00000213585|ENST00000425992|ENSP00000390129
H0YNY4|ENSG00000089902|ENST00000560472|ENSP00000454204
E7EN72|ENSG00000105618|ENST00000445811|ENSP00000395894
E7EN72|ENSG00000275885|ENST00000618333|ENSP00000483828
A0A087WXM8|ENSG00000187244|ENST00000611077|ENSP00000481153
D6R9D4|ENSG00000113658|ENST00000506223|ENSP00000422954
A0A3Q5ACI7|ENSG00000285203|ENST00000645084|ENSP00000496382
A0A3Q5ACI7|ENSG00000213906|ENST00000528054|ENSP00000432146
A0A087WWG0|ENSG00000085224|ENST00000480283|ENSP00000480196
E7EWZ1|ENSG00000185697|ENST00000517885|ENSP00000428265
P10747|ENSG00000178562|ENST00000324106|ENSP00000324890
A0A590UJ51|ENSG00000128512|ENST00000658652|ENSP00000499282
E5RFK5|ENSG00000112237|ENST00000518714|ENSP00000430294
E5RFK5|ENSG00000112237|ENST00000520371|ENSP00000430381
C9JUL2|ENSG00000082258|ENST00000446247|ENSP00000399497
A0A090HNM7|ENSG00000134899|ENST00000652613|ENSP00000498357
B1APE1|ENSG00000137947|ENST00000448623|ENSP00000415741
M0QXD6|ENSG00000125651|ENST00000593678|ENSP00000469091
P13984|ENSG00000188342|ENST00000340473|ENSP00000340823
A0A3B3ISL4|ENSG00000272047|ENST00000648328|ENSP00000497338
Q8WVC0|ENSG00000166477|ENST00000299601|ENSP00000299601
A0A590UJN4|ENSG00000284832|ENST00000645939|ENSP00000494137
A0A590UJN4|ENSG00000284832|ENST00000643490|ENSP00000494840
A0A590UJN4|ENSG00000181222|ENST00000653680|ENSP00000499521
Q6NZI2|ENSG00000177469|ENST00000357037|ENSP00000349541
E5RI28|ENSG00000064313|ENST00000521007|ENSP00000428484
Q5VWG9|ENSG00000165632|ENST00000344293|ENSP00000340271
Q9H3P2|ENSG00000185049|ENST00000382882|ENSP00000372335
F8WCA0|ENSG00000220205|ENST00000488857|ENSP00000418572
A0A3B3IT16|ENSG00000118655|ENST00000648795|ENSP00000497557
A0A3B3IT16|ENSG00000118655|ENST00000466480|ENSP00000497696
P83369|ENSG00000155858|ENST00000286307|ENSP00000286307
A0A2R8Y606|ENSG00000104889|ENST00000646769|ENSP00000495175
A0A1W2PQQ5|ENSG00000134250|ENST00000640021|ENSP00000492223
K7EQG4|ENSG00000266964|ENST00000589121|ENSP00000467818
A0A024R2X6|ENSG00000114316|ENST00000351842|ENSP00000341028
E9PBC1|ENSG00000072134|ENST00000395626|ENSP00000378988
C9J3W6|ENSG00000182511|ENST00000416779|ENSP00000410477
I3L4X8|ENSG00000259207|ENST00000571680|ENSP00000461626
H0YD14|ENSG00000138119|ENST00000463743|ENSP00000432708
A0A0C4DGL2|ENSG00000092439|ENST00000560638|ENSP00000452873
A0A024R2S9|ENSG00000076242|ENST00000536378|ENSP00000444286
A0A024R2S9|ENSG00000076242|ENST00000458205|ENSP00000402667
A0A024R2S9|ENSG00000076242|ENST00000539477|ENSP00000443665
A0A024R2S9|ENSG00000076242|ENST00000455445|ENSP00000398272
A0A1W2PS22|ENSG00000183207|ENST00000639391|ENSP00000492564
A0A087WTA0|ENSG00000233136|ENST00000613973|ENSP00000477697
C9IZ41|ENSG00000159840|ENST00000457235|ENSP00000400537
C9IZ41|ENSG00000285443|ENST00000642783|ENSP00000493618
A0A087WXG5|ENSG00000104946|ENST00000622860|ENSP00000481003
Q53EL6|ENSG00000150593|ENST00000280154|ENSP00000280154
F5GZD9|ENSG00000087494|ENST00000542963|ENSP00000444519
E5RFR2|ENSG00000155897|ENST00000522949|ENSP00000428010
B5MD38|ENSG00000138029|ENST00000405867|ENSP00000385411
A0A1W2PPZ2|ENSG00000114993|ENST00000640304|ENSP00000491825
Q13368|ENSG00000161647|ENST00000398389|ENSP00000381425
A0A024R8Y3|ENSG00000197965|ENST00000474859|ENSP00000420455
F8VXC8|ENSG00000139613|ENST00000550164|ENSP00000449396
F8VR76|ENSG00000135447|ENST00000547826|ENSP00000448559
K7EJY5|ENSG00000132024|ENST00000586955|ENSP00000465376
K7EJY5|ENSG00000288293|ENST00000673267|ENSP00000499925
Q02641|ENSG00000067191|ENST00000394303|ENSP00000377840
A0A087WUH4|ENSG00000165995|ENST00000612743|ENSP00000478676
A0A1B0GTA9|ENSG00000182389|ENST00000636350|ENSP00000489621
A0A1W2PPB5|ENSG00000204217|ENST00000638587|ENSP00000491062
A0A2R8Y7P4|ENSG00000136869|ENST00000472304|ENSP00000496429
Q9UH03|ENSG00000100167|ENST00000396426|ENSP00000379704
H0YFA4|ENSG00000182809|ENST00000538259|ENSP00000437723
K7EKV1|ENSG00000065989|ENST00000589073|ENSP00000465792
C9J9S3|ENSG00000213639|ENST00000420282|ENSP00000398839
B7ZA25|ENSG00000138669|ENST00000545647|ENSP00000439967
C9J792|ENSG00000168066|ENST00000432725|ENSP00000406354
D6R902|ENSG00000138741|ENST00000502968|ENSP00000422214
E9PJN4|ENSG00000137672|ENST00000532133|ENSP00000435574
E5RH49|ENSG00000183072|ENST00000517440|ENSP00000429905
A0A0C4DFV1|ENSG00000079841|ENST00000370420|ENSP00000359448
H0YK80|ENSG00000137834|ENST00000558937|ENSP00000452694
E9PM19|ENSG00000105397|ENST00000524462|ENSP00000433203
G5E9A7|ENSG00000185800|ENST00000377735|ENSP00000366964
P18146|ENSG00000120738|ENST00000239938|ENSP00000239938
A0A0G2JRV3|ENSG00000099956|ENST00000263121|ENSP00000263121
A0A0G2JRV3|ENSG00000275837|ENST00000630853|ENSP00000487092
H0YHT0|ENSG00000008405|ENST00000549356|ENSP00000447738
P24844|ENSG00000101335|ENST00000279022|ENSP00000279022
E9PLA2|ENSG00000155366|ENST00000468093|ENSP00000431392
E9PLA2|ENSG00000155366|ENST00000528831|ENSP00000432209
E9PLA2|ENSG00000155366|ENST00000484280|ENSP00000434310
A0A0U1RQV4|ENSG00000067900|ENST00000635540|ENSP00000489185
A0A1B0GV26|ENSG00000186197|ENST00000637660|ENSP00000490347
H3BNU9|ENSG00000153048|ENST00000565287|ENSP00000455016
A0A087WXP8|ENSG00000168646|ENST00000611991|ENSP00000481191
I3L1Y3|ENSG00000122299|ENST00000576018|ENSP00000459206
A6PVC3|ENSG00000100427|ENST00000442311|ENSP00000401385
A0A494C031|ENSG00000077522|ENST00000651187|ENSP00000498348
A8MUP2|ENSG00000214756|ENST00000532971|ENSP00000431287
F5GXC1|ENSG00000161714|ENST00000538093|ENSP00000440378
J3KRE9|ENSG00000141506|ENST00000581895|ENSP00000461966
A0A0D9SFU6|ENSG00000101204|ENST00000627000|ENSP00000486914
Q08495|ENSG00000158856|ENST00000432128|ENSP00000416111
Q08495|ENSG00000158856|ENST00000265800|ENSP00000265800
Q08495|ENSG00000158856|ENST00000517305|ENSP00000430609
Q08495|ENSG00000158856|ENST00000358242|ENSP00000350977
Q08495|ENSG00000158856|ENST00000523266|ENSP00000427866
Q15306|ENSG00000137265|ENST00000380956|ENSP00000370343
O95932|ENSG00000166948|ENST00000202625|ENSP00000202625
C9JPC0|ENSG00000175166|ENST00000417952|ENSP00000414061
F8WE13|ENSG00000173473|ENST00000454240|ENSP00000414266
A0A2R8Y661|ENSG00000109756|ENST00000644902|ENSP00000495298
C9JJP5|ENSG00000114354|ENST00000487505|ENSP00000420797
A0A0D9SET2|ENSG00000081189|ENST00000631026|ENSP00000485972
K7EL20|ENSG00000130811|ENST00000588709|ENSP00000465882
A0A1W2PNV9|ENSG00000170525|ENST00000639949|ENSP00000491095
A0A087WWW9|ENSG00000142867|ENST00000620248|ENSP00000480561
D6R9S2|ENSG00000179636|ENST00000472458|ENSP00000423171
B4DTR2|ENSG00000179776|ENST00000539168|ENSP00000461880
E5RGK8|ENSG00000164930|ENST00000519011|ENSP00000427733
A0A096LPJ9|ENSG00000276076|ENST00000624019|ENSP00000485653
Q9C0D5|ENSG00000115183|ENST00000263635|ENSP00000263635
H7BXS3|ENSG00000150867|ENST00000323883|ENSP00000326294
A0A0J9YWD6|ENSG00000282712|ENST00000634194|ENSP00000487909
A0A087WTE4|ENSG00000149294|ENST00000621518|ENSP00000477808
A0A590UK93|ENSG00000142230|ENST00000660039|ENSP00000499743
A0A0B4J260|ENSG00000177425|ENST00000552637|ENSP00000449928
B1AUU8|ENSG00000085832|ENST00000371730|ENSP00000360795
Q99962|ENSG00000107295|ENST00000380607|ENSP00000369981
A0A087WUT0|ENSG00000104177|ENST00000616409|ENSP00000478898
A0A087WTH8|ENSG00000275700|ENST00000616434|ENSP00000477881
A0A087WTH8|ENSG00000276072|ENST00000632435|ENSP00000487925
A0A2R8Y6P0|ENSG00000095002|ENST00000645506|ENSP00000495455
C9J0Q4|ENSG00000070950|ENST00000413832|ENSP00000412261
A0A0G2JMD0|ENSG00000172613|ENST00000621995|ENSP00000478994
Q9UIG0|ENSG00000009954|ENST00000339594|ENSP00000342434
Q9UIG0|ENSG00000009954|ENST00000404251|ENSP00000385442
Q9NP31|ENSG00000027869|ENST00000368199|ENSP00000357182
H0Y6M6|ENSG00000163872|ENST00000432781|ENSP00000406477
A0A087WUI2|ENSG00000122566|ENST00000618183|ENSP00000478691
D6RBI7|ENSG00000129071|ENST00000509828|ENSP00000422690
B1AHA8|ENSG00000100292|ENST00000412893|ENSP00000413316
A0A3B3IRS1|ENSG00000145832|ENST00000510147|ENSP00000496992
A0A494C032|ENSG00000100811|ENST00000651219|ENSP00000498329
O94864|ENSG00000119760|ENST00000337768|ENSP00000336750
A0A0A0MR08|ENSG00000172046|ENST00000306026|ENSP00000303503
Q5T171|ENSG00000163348|ENST00000368456|ENSP00000357441
F5GZV7|ENSG00000139190|ENST00000535180|ENSP00000444181
A0A087WV72|ENSG00000143748|ENST00000481213|ENSP00000479235
A0A024R974|ENSG00000163435|ENST00000359651|ENSP00000352673
A0A024R974|ENSG00000163435|ENST00000367283|ENSP00000356252
A0A024R974|ENSG00000163435|ENST00000367284|ENSP00000356253
D6REX7|ENSG00000164056|ENST00000505319|ENSP00000421622
O43752|ENSG00000135823|ENST00000258301|ENSP00000258301
A0A1W2PP74|ENSG00000178445|ENST00000638661|ENSP00000491369
A0A494C1G4|ENSG00000285152|ENST00000647479|ENSP00000498923
A0A494C1G4|ENSG00000092098|ENST00000559583|ENSP00000499015
A0A0A0MRZ6|ENSG00000143669|ENST00000389794|ENSP00000374444
A0A0A0MS57|ENSG00000166928|ENST00000395001|ENSP00000378449
P19957|ENSG00000124102|ENST00000243924|ENSP00000243924
Q5JTQ6|ENSG00000119326|ENST00000374593|ENSP00000363721
Q5VV42|ENSG00000145996|ENST00000274695|ENSP00000274695
Q5VV42|ENSG00000145996|ENST00000378610|ENSP00000367873
A0A494BZY3|ENSG00000183735|ENST00000650786|ENSP00000498280
A0A075B720|ENSG00000138592|ENST00000559329|ENSP00000454003
H0YKL4|ENSG00000104147|ENST00000560640|ENSP00000452851
Q01113|ENSG00000124334|ENST00000244174|ENSP00000244174
A0A087WTZ7|ENSG00000019144|ENST00000532639|ENSP00000478254
C9J2I2|ENSG00000198822|ENST00000454217|ENSP00000405427
A0A087WWG0|ENSG00000085224|ENST00000480283|ENSP00000480196
Q9UNS1|ENSG00000111602|ENST00000553532|ENSP00000450607
A0A1B0GVI3|ENSG00000186395|ENST00000635956|ENSP00000490524
C9JMM3|ENSG00000180228|ENST00000457633|ENSP00000408668
A0A087X0B6|ENSG00000112242|ENST00000613242|ENSP00000483249
A0A087WU77|ENSG00000182158|ENST00000616381|ENSP00000478432
D6R9D3|ENSG00000169045|ENST00000630639|ENSP00000486889
